"GEO_ID","NAME","B01001_001E","B01001_001M","B01001_002E","B01001_002M","B01001_003E","B01001_003M","B01001_004E","B01001_004M","B01001_005E","B01001_005M","B01001_006E","B01001_006M","B01001_007E","B01001_007M","B01001_008E","B01001_008M","B01001_009E","B01001_009M","B01001_010E","B01001_010M","B01001_011E","B01001_011M","B01001_012E","B01001_012M","B01001_013E","B01001_013M","B01001_014E","B01001_014M","B01001_015E","B01001_015M","B01001_016E","B01001_016M","B01001_017E","B01001_017M","B01001_018E","B01001_018M","B01001_019E","B01001_019M","B01001_020E","B01001_020M","B01001_021E","B01001_021M","B01001_022E","B01001_022M","B01001_023E","B01001_023M","B01001_024E","B01001_024M","B01001_025E","B01001_025M","B01001_026E","B01001_026M","B01001_027E","B01001_027M","B01001_028E","B01001_028M","B01001_029E","B01001_029M","B01001_030E","B01001_030M","B01001_031E","B01001_031M","B01001_032E","B01001_032M","B01001_033E","B01001_033M","B01001_034E","B01001_034M","B01001_035E","B01001_035M","B01001_036E","B01001_036M","B01001_037E","B01001_037M","B01001_038E","B01001_038M","B01001_039E","B01001_039M","B01001_040E","B01001_040M","B01001_041E","B01001_041M","B01001_042E","B01001_042M","B01001_043E","B01001_043M","B01001_044E","B01001_044M","B01001_045E","B01001_045M","B01001_046E","B01001_046M","B01001_047E","B01001_047M","B01001_048E","B01001_048M","B01001_049E","B01001_049M",
"5001600US0629","Congressional District 29 (116th Congress), California","721304","4875","360996","3812","23479","1045","23510","1103","24371","960","15720","688","10004","608","5316","486","5653","513","17475","872","33755","1222","30797","1263","27459","961","24159","919","25650","895","23919","889","21063","774","6981","470","9822","591","5841","433","6956","521","7585","475","5100","396","3712","292","2669","304","360308","3259","23003","1043","23632","988","23335","963","14580","715","9006","598","5977","587","5226","478","17613","905","29764","1180","27773","1000","26384","863","24507","770","23536","845","22649","898","22175","940","8063","560","10206","578","5892","445","7679","523","10012","604","7109","457","6225","450","5962","513",
"5001600US0630","Congressional District 30 (116th Congress), California","764572","4656","376001","3608","20752","1137","21653","962","20471","1078","13514","820","9157","648","5501","636","4831","515","16298","825","31002","1319","28373","1220","27570","1199","26177","1162","27817","1167","26185","1096","25030","1040","9138","519","13341","789","7335","500","9471","583","11505","660","8475","509","6105","415","6300","494","388571","3240","21831","1042","19248","997","20622","890","12273","742","7475","627","4682","523","4087","483","15368","1023","29331","1172","28218","1281","27115","920","27695","1023","27422","873","27731","1097","26808","916","9818","644","13837","635","8128","616","11409","624","14434","753","10391","628","9114","564","11534","778",
"5001600US0631","Congressional District 31 (116th Congress), California","744628","3120","364932","2492","28480","1257","27094","990","28392","1059","17188","795","11057","625","5689","552","6258","734","18522","891","31670","1070","28712","1117","24561","1154","22032","1079","21508","807","22015","786","21669","946","7965","566","9120","606","5634","507","7737","552","7998","485","5287","491","3684","338","2660","299","379696","2569","26155","1022","27456","1053","26115","981","16295","892","11142","699","6019","632","7528","777","17932","1055","30770","945","27242","951","25037","1078","22901","906","24563","722","22910","762","23981","987","8243","686","10508","620","6939","546","9066","498","10011","610","7273","471","5255","446","6355","510",
"5001600US0632","Congressional District 32 (116th Congress), California","719643","3016","353222","2444","22422","1072","22276","891","22943","801","14565","622","10300","554","6503","562","5426","452","17412","836","29143","1295","25420","1193","22830","887","23737","934","23658","908","24027","878","21802","856","8245","486","10998","623","6879","481","8581","517","10395","631","7047","515","4909","448","3704","331","366421","2823","20306","872","21414","952","24296","986","14487","906","10405","678","6523","488","6037","527","15400","691","27545","1147","23603","931","22458","921","24097","875","24068","918","24917","847","23991","782","8999","562","12974","600","8028","449","9812","537","12462","544","9494","603","6833","473","8272","510",
"5001600US0633","Congressional District 33 (116th Congress), California","713727","2482","346601","2201","17787","968","18315","859","19446","806","12386","560","9637","591","4851","475","4246","476","11155","777","25177","1255","25040","1100","24258","991","22905","949","24483","803","26361","893","24180","1073","9361","598","11267","622","7277","568","10591","543","13603","592","9528","643","7041","540","7706","571","367126","2567","16776","1088","17511","925","18729","889","12489","791","12013","667","5286","562","4960","621","11865","861","26608","1259","25713","1103","24625","1021","24560","982","28174","1186","25710","908","24577","946","9622","639","12236","669","7793","524","11271","642","16463","745","10636","566","8011","515","11498","754",
"5001600US0634","Congressional District 34 (116th Congress), California","729285","4938","371393","3297","22590","1051","20801","833","20788","741","12600","638","9251","641","5600","517","6156","481","18669","675","39625","1281","37281","1195","31222","1053","28195","1151","25180","939","22349","925","19562","652","7828","572","9226","544","5602","452","6796","408","8164","452","5884","384","4186","368","3838","373","357892","3126","21429","922","20451","786","19865","809","12213","699","9050","688","4807","409","4548","484","17996","870","35094","1075","30563","1075","26566","937","23538","952","23590","728","21643","861","19627","848","8056","510","10219","562","6298","485","7749","586","11786","599","7918","493","6676","477","8210","482",
"5001600US0635","Congressional District 35 (116th Congress), California","741990","2703","374121","2541","26347","1253","27537","961","29253","947","18104","896","12996","716","6729","565","6957","587","20075","969","31977","1151","27991","954","26140","1061","25662","1055","25522","830","23409","913","20263","875","6746","491","9118","601","5049","400","6332","411","7276","482","5203","417","2897","247","2538","331","367869","2643","24344","1061","25396","1162","28028","1111","17063","841","11663","698","6408","597","6015","578","19169","943","30026","1000","26521","945","26859","959","25153","1072","23526","906","23729","756","19612","934","7219","516","9577","629","5581","508","7742","526","8794","491","6290","471","4575","378","4579","411",
"5001600US0636","Congressional District 36 (116th Congress), California","743337","2286","371756","2840","21706","1097","25852","1266","24451","1034","15095","829","8636","756","4515","443","3867","384","13076","757","22762","1059","22391","961","22228","943","21057","920","22937","911","23899","954","23018","871","9312","558","13299","706","8400","574","13247","549","18826","708","14638","576","9743","478","8801","535","371581","2485","21160","966","22634","1077","24114","1070","13699","815","8798","644","4329","616","4312","468","11983","820","21924","1063","21420","905","22457","960","21248","965","22065","804","22379","951","22979","918","9572","637","14536","724","9489","557","14582","717","19963","832","15688","761","10885","653","11365","640",
"5001600US0637","Congressional District 37 (116th Congress), California","724002","5726","350748","4521","20577","1103","19221","987","19163","972","10852","680","9571","636","5848","619","6545","645","19186","981","37921","1461","31957","1242","27375","1131","23453","893","23152","829","22171","837","18918","1006","8046","632","9462","684","5687","485","7068","402","8868","611","6341","472","4420","476","4946","463","373254","3804","20593","1033","17738","974","18267","932","11127","764","9650","618","5894","575","5920","572","19835","1107","34602","1367","31784","1222","26047","1094","25411","1019","24380","1047","23680","1002","23588","899","8629","626","12114","707","7125","538","9224","630","12190","715","9673","563","7021","519","8762","619",
"5001600US0638","Congressional District 38 (116th Congress), California","716869","2441","352049","2464","22883","937","21330","799","24274","1020","15701","819","9948","664","5556","427","5572","480","16015","720","26963","1042","25172","949","23209","957","24230","1032","23366","838","22769","783","22241","845","7755","471","11138","672","6901","473","8129","492","10393","606","7973","417","5266","430","5265","405","364820","2441","22663","1051","21162","943","22612","956","14075","651","9861","620","5577","455","4917","440","15424","979","26566","1019","24374","955","24305","858","24254","1038","24025","885","24009","922","23001","771","8999","586","12341","703","7539","483","9626","548","12740","642","10231","535","7486","461","9033","603",
"5001600US0639","Congressional District 39 (116th Congress), California","727834","2111","358545","2401","22519","1228","21546","874","25052","1129","14083","716","9809","656","5144","493","5474","558","15977","942","27786","1153","23138","969","21812","901","22710","946","25488","1037","24142","943","25340","923","9150","591","12124","796","7114","493","9528","541","11728","467","8232","519","5437","440","5212","486","369289","2115","21418","1150","19744","905","20968","778","13998","770","8324","573","4913","458","5212","516","15939","903","26046","1180","23039","809","22826","925","24980","961","25710","800","25921","758","27653","891","10071","651","13154","590","8408","499","10850","555","13710","631","9751","613","7554","556","9100","576",
"5001600US0640","Congressional District 40 (116th Congress), California","711793","3776","355085","2941","26982","1060","30213","968","30267","1227","17676","716","10931","658","6227","478","5156","389","17474","824","30907","1225","26483","1024","25548","1042","24027","892","23514","741","20646","829","18197","792","6382","472","8207","611","4352","421","5195","414","6682","493","4328","354","2625","236","3066","387","356708","2981","26463","1114","28086","1100","28040","1139","16890","649","10809","590","5642","457","6010","490","17827","956","29698","1206","25620","926","24320","832","25369","959","22856","789","22019","803","18769","713","6204","426","8277","545","5044","415","6731","561","7951","455","5587","432","4100","417","4396","397",
"5001600US0641","Congressional District 41 (116th Congress), California","754152","2119","374380","2367","27450","1124","27829","1098","28872","958","18213","716","14132","1045","7573","735","7514","638","21290","1100","32232","1037","28894","1019","24274","980","23717","1117","23028","858","22077","813","20191","862","7130","579","9339","608","5113","462","6864","534","7822","508","5059","440","3193","325","2574","336","379772","2540","26475","940","27590","1257","29322","1166","17538","768","14328","988","8056","727","7629","685","18403","959","30888","1183","27688","890","23309","1019","23535","983","24206","800","23383","904","20710","758","6799","485","9842","490","6163","510","7853","533","9174","613","6378","454","4902","498","5601","534",
